"Código SIGEP","Nombre de la entidad","Nit","Orden","Suborden","Código DIVIPOLA Departamento","Departamento","Código DIVIPOLA Municipio ","Municipio","Clasificación Orgánica","Sector","Nivel","Tipo de Vinculacíon ","Naturaleza jurídica ","Longitud","Latitud","Año","Trimestre","Fuente","Tipo nombramiento: Asesor","Tipo nombramiento: Profesional","Tipo nombramiento: Técnico","Tipo nombramiento: Directivo","Tipo nombramiento: Asistencial","Tipo nombramiento: Otro","Tipo nombramiento: Provisional","Tipo nombramiento: Libre Nombramiento Y Remoción","Tipo nombramiento: Temporal","Tipo nombramiento: Trabajador Oficial","Tipo nombramiento: Escalafonado En Carrera","Tipo nombramiento: Elección Popular","Tipo nombramiento: Periodo Fijo","Tipo nombramiento: Periodo De Prueba","Edad: Menor o igual a 29","Edad: 30-39","Edad: 40-49","Edad: 50-62","Edad: 63 y más","Edad: No reporta","Sexo: Hombre","Sexo: Mujer","Estado civil: Casado/a","Estado civil: Soltero/a","Estado civil: Unión Libre","Estado civil: Divorciado/a","Estado civil: Viudo/a","Estado civil: No reporta","Tipo de discapacidad: Intelectual","Tipo de discapacidad: Fisica","Tipo de discapacidad: Visual","Tipo de discapacidad: Psicosocial","Tipo de discapacidad: Múltiple","Tipo de discapacidad: Auditiva","Tipo de discapacidad: Otra","Salario mensual promedio","Nivel educativo: Primaria","Nivel educativo: Secundaria","Nivel educativo: Técnico - Tecnólogo","Nivel educativo: Profesional","Nivel educativo: Especialización","Nivel educativo: Maestría","Nivel educativo: Doctorado","Nivel educativo: No reporta","Número hijos: 0","Número hijos: 1","Número hijos: 2","Número hijos: 3","Número hijos: 4 o más","Número hijos: No reporta","Vinculados","meta_vinculacion","cumplimiento"
"0228","ALCALDIA DE CHISCAS","800074859","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15180","CHISCAS","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-72,500318","6,552741","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","4","1","Cumple"
"0269","CORPORACION AUTONOMA REGIONAL DE RISARALDA","891410354","NACIONAL","NO APLICA","66","RISARALDA","66001","PEREIRA","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-75,690601","4,808717","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","Cumple"
"0332","ALCALDIA DE BETULIA  ANTIOQUIA","890982321","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05093","BETULIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,98467","6,11278","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","6","1","Cumple"
"0361","UNIVERSIDAD SURCOLOMBIANA","891180084","NACIONAL","NO APLICA","41","HUILA","41001","NEIVA","ORGANOS AUTÓNOMOS","EDUCACIÓN","NO APLICA","NO APLICA","ENTE UNIVERSITARIO AUTÓNOMO","-75,2809","2,934484","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","24","9","0","0","0","0","0","0","0","0","9","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","9","9","15","6","3","9","0","48","5","Cumple"
"0372","INSTITUCION UNIVERSITARIA PASCUAL BRAVO","890980153","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05001","MEDELLÍN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-75,564574","6,2530471","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","27","6","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","12","0","42","27","Cumple"
"0867","ALCALDIA DE PIEDRAS","800100136","TERRITORIAL","MUNICIPAL","73","TOLIMA","73547","PIEDRAS","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,878165","4,54304","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","1","Cumple"
"1032","ALCALDIA DE SAN JOSE - CALDAS","810001998","TERRITORIAL","MUNICIPAL","17","CALDAS","17665","SAN JOSÉ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,791461","5,081463","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","1","Cumple"
"1132","ALCALDIA DE SOGAMOSO","891855130","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15759","SOGAMOSO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-72,931129","5,716085","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","35","65","480","250","0","0","0","0","0","0","0","0","0","0","0","500","0","25","0","0","0","0","0","0","0","0","0","0","5","365","60","95","60","75","30","845","4","Cumple"
"1253","ALCALDIA DE VILLA DE LEYVA","891801268","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15407","VILLA DE LEYVA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,527058","5,636499","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","21","42","0","0","0","0","0","0","0","0","0","18","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","18","42","0","0","0","6","6","84","1","Cumple"
"1468","COLEGIO MAYOR DE ANTIOQUIA INSTITUCION UNIVERSITARIA","890980134","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05001","MEDELLÍN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-75,564574","6,2530471","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","150","81","30","9","0","6","6","0","0","0","0","0","84","0","0","168","0","0","0","0","0","0","0","0","0","0","0","0","75","60","18","0","0","24","24","312","2","Cumple"
"1765","CONCEJO DE CIRCASIA","900129556","TERRITORIAL","MUNICIPAL","63","QUINDÍO","63190","CIRCASIA","CORPORACIÓN POLÍTICO ADMINISTRATIVA","NO APLICA","NO APLICA","NO APLICA","CONCEJO MUNICIPAL","-75,635595","4,616094","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","3","21","NULL","Cumple"
"3334","HOSPITAL ARMANDO PABON LOPEZ - MANAURE","825000147","TERRITORIAL","MUNICIPAL","44","LA GUAJIRA","44560","MANAURE","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-72,444227","11,772778","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","18","0","0","21","NULL","Cumple"
"3566","HOSPITAL SAN ANTONIO DE CHIA","899999156","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25175","CHÍA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-74,050916","4,864758","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","2","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","12","0","0","28","1","Cumple"
"3634","HOSPITAL UNIVERSITARIO  HERNANDO MONCALEANO PERDOMO  - NEIVA","891180268","TERRITORIAL","MUNICIPAL","41","HUILA","41001","NEIVA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,2809","2,934484","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","11","No cumple"
"4051","EMPRESA DE TELECOMUNICACIONES DE IPIALES S.A.","900292948","TERRITORIAL","MUNICIPAL","52","NARIÑO","52356","IPIALES","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","-77,639504",",825542","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","18","1","Cumple"
"4101","AQUAMANA","810001898","TERRITORIAL","MUNICIPAL","17","CALDAS","17873","VILLAMARÍA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","-75,514771","5,042569","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","18","NULL","Cumple"
"4640","INSTITUTO DISTRITAL DE LA RECREACION Y EL DEPORTE - IDRD","860061099","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","37","64","22","21","0","16","12","0","0","0","0","0","12","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","12","55","24","39","0","9","8","190","5","Cumple"
"5937","UNIDAD ADMINISTRATIVA ESPECIAL DE AERONAUTICA CIVIL","899999059","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","TRANSPORTE","DESCENTRALIZADO","ADSCRITAS","UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","90","84","384","582","0","0","0","0","0","0","0","0","0","48","0","408","0","30","0","0","0","0","0","0","0","0","0","0","0","432","150","342","144","30","78","1,182","16","Cumple"
"6126","SECRETARIA DISTRITAL DE DESARROLLO ECONOMICO","899999061","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","SECRETARIA DE DESPACHO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","72","88","4","0","20","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","52","76","36","0","0","0","188","4","Cumple"
"0195","ALCALDIA DE CARACOLI","890981107","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05142","CARACOLÍ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,757618","6,408749","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","20","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","20","0","20","1","Cumple"
"0201","ALCALDIA DE CARMEN DEL DARIEN","818001341","TERRITORIAL","MUNICIPAL","27","CHOCÓ","27150","CARMEN DEL DARIÉN","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-76,651337","5,688199","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","8","1","Cumple"
"0270","CORPORACION AUTONOMA REGIONAL DEL MAGDALENA","800099287","NACIONAL","NO APLICA","47","MAGDALENA","47001","SANTA MARTA","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-74,211023","11,240355","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","6","0","0","0","0","0","0","0","0","0","0","0","0","12","0","6","0","0","0","0","0","0","0","0","0","0","0","21","3","0","0","0","0","24","2","Cumple"
"0317","ALCALDIA DE DAGUA","800100514","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76233","DAGUA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-76,690846","3,658519","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","3","0","0","0","0","12","1","Cumple"
"0367","CORPORACION AUTONOMA REGIONAL DEL CAUCA","891501885","NACIONAL","NO APLICA","19","CAUCA","19001","POPAYÁN","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-76,614739","2,444814","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","9","9","9","0","0","0","0","0","0","0","0","0","9","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0","9","18","3","0","0","9","3","33","NULL","Cumple"
"0383","ALCALDIA DE CUBARA","800099196","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15223","CUBARÁ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-72,108186","7,00178","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","1","Cumple"
"0407","ALCALDIA DE IBAGUE","800113389","TERRITORIAL","MUNICIPAL","73","TOLIMA","73001","IBAGUÉ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,242438","4,444676","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","20","20","60","46","0","0","0","0","0","0","0","0","22","4","0","66","0","12","0","0","0","0","0","0","0","0","0","0","22","64","2","2","0","82","2","152","15","Cumple"
"0477","ALCALDIA DE PASTO","891280000","TERRITORIAL","MUNICIPAL","52","NARIÑO","52001","PASTO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-77,285787","1,205884","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","22","40","224","110","0","0","0","0","0","0","0","0","18","0","0","230","0","24","0","0","0","0","0","0","0","0","0","0","18","196","2","6","4","198","4","412","16","Cumple"
"0628","ALCALDIA DE GUALMATAN","800083672","TERRITORIAL","MUNICIPAL","52","NARIÑO","52323","GUALMATÁN","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-77,567138",",919645","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","20","1","Cumple"
"0701","ALCALDIA DE LA PINTADA","811009017","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05390","LA PINTADA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,606403","5,746942","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","NULL","Cumple"
"0714","ALCALDIA DE LA VICTORIA - BOYACA","800006541","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15401","LA VICTORIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,234611","5,523663","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","1","Cumple"
"0841","ALCALDIA DE PALERMO","891180021","TERRITORIAL","MUNICIPAL","41","HUILA","41524","PALERMO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,433419","2,886246","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","0","12","1","Cumple"
"0891","CORPORACION AUTONOMA REGIONAL DEL SUR DE BOLIVAR","806000327","NACIONAL","NO APLICA","13","BOLÍVAR","13430","MAGANGUÉ","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-74,752759","9,241416","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","7","0","0","0","21","1","Cumple"
"0898","ALCALDIA DE POLICARPA","800020324","TERRITORIAL","MUNICIPAL","52","NARIÑO","52540","POLICARPA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-77,460366","1,628978","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","25","5","0","0","0","0","30","1","Cumple"
"0922","ALCALDIA DE PUERTO COLOMBIA","800094386","TERRITORIAL","MUNICIPAL","08","ATLÁNTICO","08573","PUERTO COLOMBIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,950761","11,001004","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","1","Cumple"
"0948","ALCALDIA DE QUIBDO","891680011","TERRITORIAL","MUNICIPAL","27","CHOCÓ","27001","QUIBDÓ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-76,649812","5,695633","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","27","114","54","0","0","0","0","0","0","0","0","0","0","0","96","0","12","0","0","0","0","0","0","0","0","0","0","0","108","0","0","0","105","0","213","2","Cumple"
"0992","ALCALDIA DE SALDAÑA","800100140","TERRITORIAL","MUNICIPAL","73","TOLIMA","73671","SALDAÑA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,017821","3,929018","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","5","15","5","0","0","0","0","0","0","0","0","20","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","20","15","0","5","0","20","0","40","1","Cumple"
"1022","ALCALDIA DE SAN ESTANISLAO","890481310","TERRITORIAL","MUNICIPAL","13","BOLÍVAR","13647","SAN ESTANISLAO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,15224","10,39902","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","10","1","Cumple"
"1435","CENTRO DE DIAGNOSTICO AUTOMOTOR DEL VALLE LTDA.","890311425","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76001","CALI","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-76,531985","3,451647","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","9","1","Cumple"
"1468","COLEGIO MAYOR DE ANTIOQUIA INSTITUCION UNIVERSITARIA","890980134","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05001","MEDELLÍN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-75,564574","6,2530471","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","150","81","30","9","0","6","6","0","0","0","0","0","84","0","0","168","0","0","0","0","0","0","0","0","0","0","0","0","75","60","18","0","0","24","24","312","NULL","Cumple"
"2204","CONCEJO DE JAMUNDI","890399046","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76364","JAMUNDÍ","CORPORACIÓN POLÍTICO ADMINISTRATIVA","NO APLICA","NO APLICA","NO APLICA","CONCEJO MUNICIPAL","-76,541073","3,262084","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","18","1","Cumple"
"2725","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO METROPARQUES","890984630","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05001","MEDELLÍN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","-75,564574","6,2530471","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","18","NULL","Cumple"
"3149","HOSPITAL  PIO XII  - COLON","891201845","TERRITORIAL","MUNICIPAL","86","PUTUMAYO","86219","COLÓN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-76,973557","1,18974","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","5","70","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","0","60","0","0","5","140","1","Cumple"
"3379","HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO","892000501","TERRITORIAL","DEPARTAMENTAL","50","META","50001","VILLAVICENCIO","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-73,63769","4,151382","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","81","24","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","54","36","0","3","126","3","Cumple"
"3388","HOSPITAL ESPECIALIZADO GRANJA INTEGRAL E.S.E. DE LERIDA","800116719","TERRITORIAL","DEPARTAMENTAL","73","TOLIMA","73408","LÉRIDA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","NO APLICA","EMPRESAS SOCIALES DEL ESTADO","-74,912667","4,860823","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","14","1","Cumple"
"3392","HOSPITAL EL SOCORRO  - SAN DIEGO","824000469","TERRITORIAL","MUNICIPAL","20","CESAR","20750","SAN DIEGO","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-73,180717","10,333974","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","35","1","Cumple"
"3395","HOSPITAL ESPECIAL DE CUBARA - CUBARA","826002304","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15223","CUBARÁ","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-72,108186","7,00178","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","14","1","Cumple"
"3510","HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO DE URIBIA, GUAJIRA","800061765","TERRITORIAL","MUNICIPAL","44","LA GUAJIRA","44847","URIBIA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-72,265939","11,714998","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","320","40","0","0","0","0","0","0","0","0","0","0","0","320","0","0","0","0","0","0","0","0","0","0","0","0","0","310","30","5","35","0","10","390","1","Cumple"
